layer_id,name,D,M,N,Q,W_scale,alpha,alpha_weighted,bulk_max,bulk_min,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,longname,matrix_rank,mp_softrank,norm,num_evals,num_pl_spikes,num_spikes,rank_loss,rf,sigma,sigma_mp,spectral_norm,stable_rank,status,sv_max,sv_min,warning,weak_rank_loss,xmax,xmin
3,Conv2d,0.10793232480361037,3,32,10.666666666666666,24.555148993966643,2.0025234437367185,-4.024806256176984,0.0007512704826041152,0.00021196881740912526,0.7880668436891008,True,0.009775360114872456,conv2d,-3.6468355305274933,-1.3489213831538787,-2.0098672346460407,clip_model.visual.conv1,27,0.07685348404312135,0.0447794357460225,27,19,8,0,9,0.2299946515673021,0.5152709275396067,0.009775360114872456,4.580847684362446,success,0.0988704189658165,0.029569299891591072,,0,0.009775360114872456,0.0005185459740459919
6,Conv2d,0.07573689373941384,32,32,1.0,17.34319411380255,1.7508282985135577,-2.112893485708427,0.013305972962140339,0.0,0.723626753749775,True,0.062116000801324844,conv2d,-1.1801017664090505,-0.01886568217183772,-1.2067965131145415,clip_model.visual.conv2,288,0.21421168121719358,0.9574901563658531,288,78,18,0,9,0.08501456389927642,1.0002818936668052,0.062116000801324844,15.4145492950897,success,0.24923081696033478,0.0002714740112423897,over-trained,15,0.062116000801324844,0.0015384253347292542
9,Conv2d,0.11848236743612778,32,64,2.0,13.807341086253356,3.528089158148453,-4.513069271319967,0.006937317385922305,0.00020421555678330059,0.8739432285942569,True,0.05257964879274368,conv2d,-3.921983867217091,0.1791723808188497,-1.279182319102285,clip_model.visual.conv3,288,0.13193921118164062,1.5106796564195974,288,33,60,0,9,0.4400838346974962,0.6736668051032775,0.05257964879274368,28.731261830491356,success,0.2293025255203247,0.01925123669207096,,0,0.05257964879274368,0.014830822125077248
15,Conv2d,0.1195108665308503,64,64,1.0,12.439345728419026,2.424892868011624,-3.3030263800412016,0.027122723962396827,0.0,0.8237871862405352,True,0.04343772679567337,conv2d,-2.811140454598222,-0.383415102801312,-1.3621329105353976,clip_model.visual.layer1.0.conv1,64,0.6244047735273844,0.4136041590372699,64,23,2,0,1,0.2971107014675486,1.0243165618335173,0.04343772679567337,9.521772651290469,success,0.20841719210147858,0.00016641717229504138,,2,0.04343772679567337,0.0064964392222464085
18,Conv2d,0.07677230178336802,64,64,1.0,13.990121844302221,2.5303409426384227,-2.395192785374596,0.020641036925889315,0.0,0.871304145872406,True,0.11308657377958298,conv2d,-1.8119133986556415,0.46877948959642984,-0.9465889536913923,clip_model.visual.layer1.0.conv2,576,0.18252420456314075,2.9429270009521415,576,77,29,0,9,0.17439853600286037,1.0049796243011708,0.11308657377958298,26.023664017694976,success,0.33628347516059875,0.0018625246593728662,,9,0.11308657377958298,0.010732346214354038
22,Conv2d,0.08239015126586113,64,256,4.0,7.071761914416944,4.395357139518344,-4.3687837543650305,0.03994040514813521,0.0044378227942372455,0.9438567821038285,True,0.10140182822942734,conv2d,-4.2529865114721055,0.10712471233683397,-0.9939542147976113,clip_model.visual.layer1.0.conv3,64,0.3938824954690935,1.2797487450297922,64,12,3,0,1,0.980155179247917,0.9421989257658905,0.10140182822942734,12.620568754779141,success,0.31843653321266174,0.055116135627031326,,0,0.10140182822942734,0.031232699751853943
27,Conv2d,0.060781051734939084,64,256,4.0,6.330869027734889,3.2432578595106323,-2.485947959264215,0.004963142988275345,0.0005514603320305939,0.9090593368797678,True,0.17119963467121124,conv2d,-2.3527293163138863,0.20325331602020094,-0.766497166413809,clip_model.visual.layer1.0.downsample.0,64,0.02899038305664061,1.5968102658516727,64,25,50,0,1,0.44865157190212646,0.2973380326907449,0.17119963467121124,9.327182671378624,success,0.41376277804374695,0.01677551679313183,,0,0.17119963467121124,0.02615102380514145
31,Conv2d,0.1057926384287235,64,256,4.0,6.607955066242345,3.0675989017182475,-3.432159646226491,0.04147992358940863,0.00460888039882318,0.9464040716512889,True,0.0760602280497551,conv2d,-2.711943366455143,0.1660458116998376,-1.1188423767866271,clip_model.visual.layer1.1.conv1,64,0.545356287418365,1.4657024429179728,64,27,6,0,1,0.39790959416106825,0.8972114265033383,0.0760602280497551,19.270287251297457,success,0.27579018473625183,0.06656471639871597,,0,0.0760602280497551,0.02199360728263855
34,Conv2d,0.0811337046710533,64,64,1.0,14.276679714554854,2.585295298076096,-2.976164223745964,0.019944302708375748,0.0,0.8783060394912964,True,0.0706009790301323,conv2d,-2.057352012667668,0.4511680502393841,-1.1511892765057599,clip_model.visual.layer1.1.conv2,576,0.2824932880868915,2.8259732736667504,576,77,28,0,9,0.18066116602750548,1.0081070443980593,0.0706009790301323,40.02739498074996,success,0.26570844650268555,0.001958906650543213,,10,0.0706009790301323,0.010791802778840065
38,Conv2d,0.10047836733097715,64,256,4.0,6.967768688051184,6.489716775339341,-7.882247286601919,0.04484829397974413,0.004983143775527126,0.9614753035094877,True,0.06101337820291519,conv2d,-7.600141105490213,0.1199925244193508,-1.2145749282240077,clip_model.visual.layer1.1.conv3,64,0.7350567252740859,1.3182340473867953,64,11,2,0,1,1.6552118862836693,0.9837288978489079,0.06101337820291519,21.605655779338747,success,0.24700886011123657,0.06555244326591492,under-trained,0,0.06101337820291519,0.03434232622385025
